113	5230	350	3	3	3	3	0	0	0	0
114	5890	343	3	3	3	3	0	0	0	0
115	5742	280	3	3	3	3	0	0	0	0
116	5882	307	3	3	3	3	0	0	0	0
117	5900	306	3	3	3	3	0	0	0	0
118	6000	305	3	3	3	3	0	0	0	0
119	5250	307	3	3	3	3	0	0	0	0
120	5679	636	3	3	3	3	0	0	0	0
121	5742	172	3	3	3	3	0	0	0	0
122	5722	0	3	3	3	3	0	0	0	0
123	6000	0	3	3	3	3	0	0	0	0
124	5500	0	3	3	3	3	0	0	0	0
125	5500	-80	3	3	3	3	0	0	0	0
126	5895	515	3	3	3	3	0	0	0	0
127	6035	375	3	3	3	3	0	0	0	0
128	5495	695	3	3	3	3	0	0	0	0
129	5445	595	3	3	3	3	0	0	0	0
130	5225	345	3	3	3	3	0	0	0	0
131	5885	338	3	3	3	3	0	0	0	0
132	5737	275	3	3	3	3	0	0	0	0
133	5877	302	3	3	3	3	0	0	0	0
134	5895	301	3	3	3	3	0	0	0	0
135	5995	300	3	3	3	3	0	0	0	0
136	5245	302	3	3	3	3	0	0	0	0
137	5674	631	3	3	3	3	0	0	0	0
138	5737	167	3	3	3	3	0	0	0	0
139	5717	-5	3	3	3	3	0	0	0	0
140	5995	-5	3	3	3	3	0	0	0	0
141	5495	-5	3	3	3	3	0	0	0	0
142	5600	500	4	4	1	1	0	0	0	0
143	5600	400	4	4	1	1	0	0	0	0
144	5300	300	4	4	1	1	0	0	0	0
